324.0,"Infinix SMART 8 6,6"" 4GO 64GO – VERT -  Garantie 1an",N/A,339.0,Infinix,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/infinix-smart-8-66-4go-64go-vert-garantie-1an-803948.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9308/1.jpg?8739,N/A,
359.0,"Infinix SMART 8  6,6""  4GO 128GO – VERT - Garantie 1 an",N/A,379.0,Infinix,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/infinix-smart-8-66-4go-128go-vert-garantie-1-an-803952.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/9308/1.jpg?8783,N/A,
189.0,Nike Basket  Star Runner 3 (Gs) - DA2776-607,N/A,229.0,Nike,Fashion/Men's Fashion/Shoes/Fashion Sneakers,/nike-basket-star-runner-3-gs-da2776-607-821380.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/3128/1.jpg?2700,N/A,
329.0,"Realme NOTE 50 - 3GO RAM + 64GO ROM - 6.74"" - SKY BLUE",N/A,349.0,Realme,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/realme-note-50-3go-ram-64go-rom-6.74-sky-blue-833727.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7338/1.jpg?0094,N/A,
27.9,"Support Mural TV 14""-42""  - Mobile - CP302 - Noir",N/A,49.0,Sans Marque,Electronics/Accessories & Supplies/Audio & Video Accessories/TV Stands,/support-mural-tv-14-42-mobile-cp302-noir-white-label-mpg9782.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/1733/1.jpg?4916,N/A,
739.0,"Telefunken TV 43"" TLF D6 FHD RECEPTEUR INTEGRE - TV43D6- Garantie 3 Ans",N/A,859.0,Telefunken,Electronics/Television & Video/Televisions/LED & LCD TVs,/telefunken-tv-43-tlf-d6-fhd-recepteur-integre-tv43d6-garantie-3-ans-814792.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/7418/1.jpg?9169,N/A,
,"Telefunken TV 50"" QLED TLF G3B GOOGLE TV 4K RECEPTEUR INTEGRE - TV50QG3B- Garantie 3 Ans",N/A,,Telefunken,Electronics/Television & Video/Televisions/Large screen TV,/telefunken-tv-50-qled-tlf-g3b-google-tv-4k-recepteur-integre-tv50qg3b-garantie-3-ans-814794.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/7418/1.jpg?5550,N/A,
,"Samsung Téléviseur Smart - 4K - 43""  - serie7000 - Noir - Garantie 2 ans",N/A,,Samsung,Electronics/Television & Video/Televisions/Smart TVs,/samsung-televiseur-smart-4k-43-serie7000-noir-garantie-2-ans-813985.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/9318/1.jpg?1527,N/A,
,"Samsung Téléviseur 50"" - CU7000 Crystal UHD 4K Smart TV - Noir  Garantie 2 ans",N/A,,Samsung,Electronics/Television & Video/Televisions/Large screen TV,/samsung-televiseur-50-cu7000-crystal-uhd-4k-smart-tv-noir-garantie-2-ans-800384.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/3008/1.jpg?6288,N/A,
,Hikvision Pack 6 Caméra Surveillance HD - 5MP - 30M + XVR 8 - 3K UP TO 5MP,N/A,,Hikvision,Electronics/Security & Surveillance/Barking-Dog Alarms,/hikvision-pack-6-camera-surveillance-hd-5mp-30m-xvr-8-3k-up-to-5mp-823473.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/4328/1.jpg?1285,N/A,
473.0,Onn Vidéo Projecteur LED - 1080P,N/A,499.0,Onn,Electronics/Camera & Photo/Projectors,/onn-video-projecteur-led-1080p-783045.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0387/1.jpg?6064,N/A,
614.9,"Telefunken Téléviseur Avec récepteur Intégré - 40"" D6 - FULL HD - Garantie 3 ans",N/A,799.0,Telefunken,Electronics/Television & Video/Televisions/LED & LCD TVs,/telefunken-televiseur-avec-recepteur-integre-40-d6-full-hd-garantie-3-ans-645300.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/3546/1.jpg?9544,N/A,
629.0,"Telefunken Telefu TV 32"" E3A HD Smart - Android - Noir - Garantie 3ans",N/A,0,Telefunken,Electronics/Television & Video/Televisions/Smart TVs,/telefunken-telefu-tv-32-e3a-hd-smart-android-noir-garantie-3ans-812617.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/6218/1.jpg?9707,N/A,
