price,description,lien_produit,name,image_url,regular_price,discount,stock_availability,brand,category,offre,garantie 
69.0,Portée 5 Kg / Graduation 1 g - Grand affichage LCD - Touche sensitive - Matière : Plastique - Dimensions : 23 x 17 x 1.7 cm - Couleur Silver,https://www.tunisianet.com.tn/balance-de-cuisine-tunisie/54499-balance-de-cuisine-soehnle-page-comfort-300.html,LEIFHEIT BALANCE DE CUISINE DIGITALE 3174,https://www.tunisianet.com.tn/367498-home/balance-de-cuisine-soehnle-page-comfort-300.jpg,-1.0,0,En stock,SOEHNLE,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Balance de cuisine']",no offer,0
2.9,Adaptateur HDMI Female Vers HDMI Female,https://www.tunisianet.com.tn/adaptateurs-convertisseurs/15214-adaptateur-hdmi-female-vers-hdmi-female.html,Adaptateur HDMI Female Vers HDMI Female,https://www.tunisianet.com.tn/42989-home/adaptateur-hdmi-female-vers-hdmi-female.jpg,-1.0,0,En stock,Noname,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
55.0,Récepteur ECOSAT FUN 40 + 12 Mois Sharing Funcam + Abonnement Gratuit- Full HD 1080p,https://www.tunisianet.com.tn/recepteur/61440-recepteur-ecosat-fun-40-12-mois-sharing-funcam-abonnement-gratuit.html,Récepteur ECOSAT FUN 40 + 12 Mois Sharing Funcam + Abonnement Gratuit,https://www.tunisianet.com.tn/285158-home/recepteur-ecosat-fun-40-12-mois-sharing-funcam-abonnement-gratuit.jpg,-1.0,0,En stock,ECOSAT,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",no offer,0
879.0,Paiement 6x sans intérêt - Réfrigérateur MontBlanc - Capacité270L -Classe énergétique 2 -Capacité de Congélation (Kg/24H): 2 Kg - Puissance Nominale en Watts: 90W - Tension d'alimentation: 230V-50Hz - Autonomie en Cas de Coupure de Courant: 16 - Dimension: 136 x 55 x 58 cm - Couleur Blanc -Garantie 2 ans+ ,https://www.tunisianet.com.tn/refrigerateur-tunisie/37234-refrigerateur-montblanc-fb27-270l-blanc-livraison-installation-et-mise-en-marche-gratuites-.html,Réfrigérateur MontBlanc FB27 270L / Blanc + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/344657-home/refrigerateur-montblanc-fb27-270l-blanc-livraison-installation-et-mise-en-marche-gratuites-.jpg,-1.0,0,En stock,MontBlanc,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Réfrigérateurs']",Livraison + Installation et Mise en Marche Gratuites,24
1279.0,Congélateur Horizontal MontBlanc - Capacité 300L - Contrôle visuel de la température- Equipé d’une serrure- Thermostat réglable- Evacuation eau de dégivrage- Super isolation - Couleur Blanc - Dimensions94 x 108 x 75cm - Garantie 2 ans,https://www.tunisianet.com.tn/congelateur-tunisie/17806-congelateur-horizontal-montblanc-es300-300l.html,Congélateur Horizontal MontBlanc ES300 / 300L,https://www.tunisianet.com.tn/50496-home/congelateur-horizontal-montblanc-es300-300l.jpg,-1.0,0,En stock,MontBlanc,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Congélateurs']",no offer,24
349.0,Micro Onde Galanz - Volume 20L - Puissance 700W- 5x Niveaux de contrôle - avec Afficheur - Poignet de porte - Couleur Silver - Dimensions198 x 315 x 297 mm - Garantie 1 an,https://www.tunisianet.com.tn/four-electrique-tunisie-micro-onde/62832-micro-onde-galanz-20l-700w-silver.html,Micro Onde Galanz 20L / 700W / Silver,https://www.tunisianet.com.tn/293889-home/micro-onde-galanz-20l-700w-silver.jpg,-1.0,0,En stock,Galanz,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Mini four électrique / Micro-onde']",no offer,12
89.0,Microphone Genesis RADIUM 200 NGM-1392 - USB 2.0 -Impedance2200 Ohm -Réponse en fréquence du microphone 100 - 16000 Hz -Rapport signal/bruit 60 dB -Communication filaire-Longueur du câble 150 cm -Connecteurs USB Type-A - Couleur Rouge & Noir -Garantie 1 an,https://www.tunisianet.com.tn/microphone/62634-microphone-genesis-radium-200-ngm-1392-rouge-noir.html,Microphone Genesis RADIUM 200 NGM-1392 / Rouge & Noir,https://www.tunisianet.com.tn/292299-home/microphone-genesis-radium-200-ngm-1392-rouge-noir.jpg,-1.0,0,En stock,Genesis,"['Accueil', 'TV-Son-Photos', 'SON', 'Microphone']",no offer,12
135.0,"Batteur Moulinex Easy Max - Puissance : 200 W - 2 vitesses - Couleur : Blanc&Rouge - Malaxeurs plastiques - Accessoires fournis : 2 fouets en métal - Enrouleur de cordon - Dimensions (LxPxH en cm) : 16x6,5x14,5",https://www.tunisianet.com.tn/batteur-electrique-tunisie/11063-batteur-moulinex-easy-max-2v-200w.html,Batteur Moulinex Easy Max 2V 200W,https://www.tunisianet.com.tn/31523-home/batteur-moulinex-easy-max-2v-200w.jpg,-1.0,0,En stock,Moulinex,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Batteurs']",no offer,0
99.0,Puissance: 600 watts - Nombre de vitesse: 2 Vitesses - Pieds en acier inoxydable - Lame en acier inoxydable - Couleur: Noir - Garantie: 2 ans,https://www.tunisianet.com.tn/mixeur-plongeant-tunisie/69476-mixeur-touch-600w-noir.html,Mixeur TOUCH / 600W / Noir,https://www.tunisianet.com.tn/333739-home/mixeur-touch-600w-noir.jpg,-1.0,0,En stock,TOUCH,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Mixeurs / Blenders']",no offer,24
229.0,Hotte CASQUETTE AZUR - 2 Filtres aluminium anti-graisse lavables - 2 Filtres charbon pour le recyclage de l'aire - 3 Vitesses de puissance - Débit d'air max en évacuation: 280 m3/h - Commandes par boutons poussoirs - Couleur Noir - Garantie 1 an,https://www.tunisianet.com.tn/hotte-aspirante-tunisie/67255-hotte-aspirante-casquette-azur-90-cm-noir.html,Hotte Aspirante CASQUETTE AZUR / 90 cm / Noir,https://www.tunisianet.com.tn/319255-home/hotte-aspirante-casquette-azur-90-cm-noir.jpg,-1.0,0,En stock,azur,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Hottes']",no offer,12
42.0,"Support Pour Téléviseur SBOX LCD-221 - Taille de l'écran: 13"" - 42"" - Poids maximum du moniteur: 20kg - Inclinaison verticale: -12 ° do + 5 ° - Inclinaison horizontale: 180 ° - Distance du mur: 60 - 190mm - Montage: VESA 200x200- Poids: 1.05 Kg - Garantie 1 an",https://www.tunisianet.com.tn/accessoires-pour-televiseurs/24939-support-pour-televiseur-sbox-lcd-221-13-42.html,"Support Pour Téléviseur SBOX LCD-221 / 13""-42""",https://www.tunisianet.com.tn/72920-home/support-pour-televiseur-sbox-lcd-221-13-42.jpg,-1.0,0,En stock,SBOX,"['Accueil', 'TV-Son-Photos', 'Téléviseurs', 'Accessoires pour téléviseurs']",no offer,12
289.0,PLAQUE DE CUISSON ENCASTRABLE STARONE ST-806 - Type de plaque: Gaz - Largeur: 60 cm - Nombre de Foyers: 5 Foyers - Grille: Emaillé - Allumage automatique électrique - Commandes frontal - Design moderne - Couleur Inox - Garantie 1 an,https://www.tunisianet.com.tn/plaque-de-cuisson/74081-plaque-de-cuisson-encastrable-starone-st-806-5-feux-60-cm-inox.html,PLAQUE DE CUISSON ENCASTRABLE STARONE ST-806 / 5 FEUX  / 60 cm / INOX,https://www.tunisianet.com.tn/362206-home/plaque-de-cuisson-encastrable-starone-st-806-5-feux-60-cm-inox.jpg,-1.0,0,En stock,STAR ONE,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Encastrable / Cuisinière']",no offer,12
2.9,"Pile Varta CR2016 Lithium - Capacité: 90 mAh - Tension: 3.0V - Taille: 1.6 mm - Diamétre: 20.0 mm - Utilisables dans de nombreuses applications électroniques type clés de voiture, bips garage, calculatrice…",https://www.tunisianet.com.tn/piles/45428-pile-varta-cr2016-lithium-3v-90-mah.html,Pile Varta CR2016 Lithium 3V 90 Mah,https://www.tunisianet.com.tn/182561-home/pile-varta-cr2016-lithium-3v-90-mah.jpg,-1.0,0,En stock,VARTA,"['Accueil', 'TV-Son-Photos', 'Piles et Chargeurs', 'Piles']",no offer,0
9.9,Haut Parleur USB 2.0 - Puissance: 2x 3W - Réponse en fréquence: 20Hz-20kHz - Interface: USB 2.0 -Rapport signal / bruit: 58 dB - Dimensions: 8. 2x 8 x 8 cm - Poids: 0.280 Kg,https://www.tunisianet.com.tn/haut-parleur/32785-haut-parleur-kisonli-v410.html,Haut Parleur Kisonli V410,https://www.tunisianet.com.tn/113329-home/haut-parleur-kisonli-v410.jpg,-1.0,0,En stock,Kisonli,"['Accueil', 'Informatique', 'Accessoires et Périphériques', 'Haut-Parleur']",no offer,0
499.0,"6 * Paiement Sans intérêt- Machine à Laver Semi-Automatique CONDOR - Capacité: 10.5 Kg - Classe Énergétique: A+ - 2 Programmes de Lavage: Rinçage Séparé, Vidange d'eau au lavage et essorage - Tambour en Mode Lavage: auto reverse dans les deux sens - Tambour en Mode essorage: Tourne à droite - Minuterie de lavage: 15 min - Minuterie d’essorage: 5 min - Dimensions: 492 x 860 x 955 mm - Couleur: Blanc - Garantie: 2 ans+ ",https://www.tunisianet.com.tn/lave-linge-tunisie/69256-machine-a-laver-frontale-newstar-7kg-blanc.html,MACHINE À LAVER Semi-automatique Condor / 10KG / BLANC + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/341807-home/machine-a-laver-frontale-newstar-7kg-blanc.jpg,-1.0,0,En stock,CONDOR,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Machine à laver / Sèche Linge']",Livraison + Installation et Mise en Marche Gratuites,24
89.0,"Puissance: 250 W - Capacité du bol en verre: 750 ml - Capacité mini hachoir: 500 ml - Deux Vitesses - Fonction Turbo - Boitier en plastique - Lames et fouets en acier inoxydable - Poignée ergonomique anti-glisse - Design ergonomique - Tension d’alimentation: 220 V, 50 Hz - Couleur Blanc - Garantie 1 an",https://www.tunisianet.com.tn/mixeur-plongeant-tunisie/68838-kit-mixeur-plongeant-4-en-1-topmatic-esms-2502-250-w-blanc.html,Kit Mixeur Plongeant 4 En 1 Topmatic ESMS-250.2 / 250 W / BLANC,https://www.tunisianet.com.tn/329046-home/kit-mixeur-plongeant-4-en-1-topmatic-esms-2502-250-w-blanc.jpg,-1.0,0,En stock,Topmatic,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Hachoirs']",no offer,12
1259.0,Lave-vaisselle Encastrable Biolux MENC-15B - Nombre de couverts: 15 - Nombre de programmes: 6 - Classe énergétique: A+ - Consommation d’eau: Economique - Niveau sonore: 55 dB - Indicateur de fin de cycle - Dimension: 60 x 60 x 82 cm - Couleur Blanc - Garantie 1 an,https://www.tunisianet.com.tn/lave-vaisselle-tunisie/75933-lave-vaisselle-encastrable-biolux-menc-15b-15-couverts-blanc.html,Lave-vaisselle Encastrable Biolux MENC-15B / 15 Couverts / Blanc,https://www.tunisianet.com.tn/372550-home/lave-vaisselle-encastrable-biolux-menc-15b-15-couverts-blanc.jpg,-1.0,0,En stock,BioLux,"['Accueil', 'Electroménager', 'Gros Electro Lavage', 'Lave vaisselle']",no offer,12
5099.0,"Appareil Photo hybride EOS R10 - Capteur CMOS (APS-C) 22,3 × 14,9 mm - Prise de vue en continu à 15 im./s1 - Photos jusqu'à ISO 32.000 et vidéo jusqu'à 12.800 - Zoom : 1,5x - 10x en 15 étapes - Vidéo 4K - Écran LCD tactile orientable ( 2.95 pouces ) - Wi-Fi - Bluetooth - Autofocus sur les yeux et le visage - Poids : 382 g - Dimensions : 122,5 x 87,8 x 83,4 mm - Garantie 2 ans+",https://www.tunisianet.com.tn/appareils-photos-numerique/66460-appareil-photo-hybride-canon-eos-r10-objectif-rf-s-18-45-mm-is-stm-.html,Appareil Photo hybride Canon EOS R10 + Objectif RF-S 18-45 mm IS STM,https://www.tunisianet.com.tn/368559-home/appareil-photo-hybride-canon-eos-r10-objectif-rf-s-18-45-mm-is-stm-.jpg,-1.0,0,En stock,Canon,"['Accueil', 'TV-Son-Photos', 'Appareils Photos', 'Appareils Photos']",Objectif EF-S 18-45 F4.5-6.3 IS STM,24
89.0,"Puissance: 750 W - Thermostat réglable de 7 positions - Ejection automatique - Tiroir ramasse miettes - 3 témoins LED - Range Cordon - Dimensions:25 X 14 X 17,2 cm - Couleur Noir - Garantie 1 an",https://www.tunisianet.com.tn/grille-pain-toast-tunisie/40676-grille-pain-livoo-dod162n-noir.html,Grille Pain LIVOO DOD162N / Noir,https://www.tunisianet.com.tn/156231-home/grille-pain-livoo-dod162n-noir.jpg,-1.0,0,En stock,Livoo,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Grille-pain']",no offer,12
45.0,Mini Tripod M7 Combofoto - Longueur pliée: 17cm - Hauteur étendue: 31cm - Capacité de charge: 1kg - Section de jambe - Poids Net: 230g- Garantie 1 an,https://www.tunisianet.com.tn/divers-pour-telephones/57055-mini-tripod-m7-combofoto.html,Mini Tripod M7 Combofoto,https://www.tunisianet.com.tn/255226-home/mini-tripod-m7-combofoto.jpg,-1.0,0,En stock,combofoto,"['Accueil', 'TV-Son-Photos', 'Appareils Photos', 'Accessoires pour Appareils Photos']",no offer,12
79.0,"Commande moderne à touches tactiles - Avec fonction de pesée avec tare pratique - Portée de 5kg - Graduation de 1g - Ultra plate: seulement 16.5mm de hauteur - Avec témoin de liquide - Sélecteur g, oz, lb:oz, ml, fl.oz - Affichage LCD: 4,6 x 2,4 cm - Hauteur de chiffre de 20mm - Arrêt automatique - Affichage en cas de surcharge - Dimensions: 20 x 14,5 x 1,65 cm - Garantie 1 an",https://www.tunisianet.com.tn/balance-de-cuisine-tunisie/29326-balance-de-cuisine-beurer-ks-19-breakfast.html,Balance de cuisine beurer KS 19 Breakfast,https://www.tunisianet.com.tn/94631-home/balance-de-cuisine-beurer-ks-19-breakfast.jpg,-1.0,0,En stock,Beurer,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Balance de cuisine']",no offer,12
2.9,Adaptateur HDMI Male Vers HDMI Male,https://www.tunisianet.com.tn/adaptateurs-convertisseurs/75179-adaptateur-hdmi-male-vers-male-.html,ADAPTATEUR HDMI MALE VERS  MALE,https://www.tunisianet.com.tn/368525-home/adaptateur-hdmi-male-vers-male-.jpg,-1.0,0,En stock,Noname,"['Accueil', 'Réseau & Connectiques', 'Câbles et Connectiques', 'Adaptateurs / Convertisseurs']",no offer,0
59.0,"Récepteur SAMSAT 1520 - Capacité Plus que 5000 Chaines - Résolution Full HD 1080px - Compatible Wifi - Connecteurs: 2 x USB,1 x interface led IR , 1 x 12 volts, 1 x signal et 1 x HDMI - Garantie 1 an + ",https://www.tunisianet.com.tn/recepteur/74359-recepteur-samsat-1520-full-hd.html,RÉCEPTEUR SAMSAT 1520 FULL HD,https://www.tunisianet.com.tn/363887-home/recepteur-samsat-1520-full-hd.jpg,-1.0,0,En stock,SamSat,"['Accueil', 'TV-Son-Photos', 'Récepteur / Abonnement', 'Récepteur']",Abonnement 12 Mois MMTV - + Abonnement 12 Mois Sharing,12
879.0,6 * Paiement sans intérêt - Réfrigérateur Montblanc FBP27 - 2 Portes - Système de refroidissement: DeFrost - Classe énergétique 4 - Classe climatique: N - Système de froid: statique - Capacité de Réfrigérateur Brute: 270 Litres - Volume Net: 215 Litres - Volume utile Réfrigérateur: 164 Litres - Volume utile Congélateur: 46 Litres - Capacité de Congélation: 2Kg/ 24h - Puissance Nominale: 90 Watts - Dégivrage automatique - Tension d'alimentation: 230V-50Hz - Thermostat réglable - Dimensions: 55 x 56 x 152 cm - Poids: 36 kg - Couleur Bleu Pastel - Garantie 2 ans+ ,https://www.tunisianet.com.tn/refrigerateur-tunisie/71474-refrigerateur-montblanc-fbp27-defrost-270-litres-bleu-pastel.html,Réfrigérateur Montblanc FBP27 / DeFrost / 270 Litres / Bleu Pastel + Livraison + Installation et Mise en Marche Gratuites,https://www.tunisianet.com.tn/361270-home/refrigerateur-montblanc-fbp27-defrost-270-litres-bleu-pastel.jpg,-1.0,0,En stock,MontBlanc,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Réfrigérateurs']",Livraison + Installation et Mise en Marche Gratuites,24
1299.0,Congélateur Vertical Telefunken 323W -Volume Brut: 245 Litres -Volume net: 220 Litres - 6x Etages - 1x Porte -Technologie No Frost -Portes réversibles -Panneau de commande d’affichage - Bac à glaçons - Bouclier de congélateur transparent pour accessoires - Dégagement zéro - Pieds de nivellement - Roues arrière - Garantie 3 ans,https://www.tunisianet.com.tn/congelateur-tunisie/62773-congelateur-vertical-telefunken-323s-245l-nofrost-blanc.html,Congélateur Vertical Telefunken 323W / 245L / NoFrost / Blanc,https://www.tunisianet.com.tn/342665-home/congelateur-vertical-telefunken-323s-245l-nofrost-blanc.jpg,-1.0,0,Sur commande,Telefunken,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Congélateurs']",no offer,36
349.0,Micro-onde pose libre - Capacité:20 Litres - Puissance700W - 6 niveaux de puissance - CommandesMécaniques- Minuterie sonore 30 min - Façade Miroir - Vitre extérieure en verre - Dimensions45.6 x 26.2 x 35.4 cm - Poids: 10.5 Kg - CouleurNoir - Garantie 1 an,https://www.tunisianet.com.tn/four-electrique-tunisie-micro-onde/55044-micro-onde-monofonction-brandt-solo-20l-noir.html,Micro-onde monofonction Brandt Solo / 20L / Noir,https://www.tunisianet.com.tn/244159-home/micro-onde-monofonction-brandt-solo-20l-noir.jpg,-1.0,0,En stock,Brandt,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Mini four électrique / Micro-onde']",no offer,12
99.0,Microphone de karaoké sans fil Forever AMS-200 - Bluetooth 5.0 -Capacité de la batterie: 1200 mAh - Autonomie : jusqu'à 5 heures - Temps de charge : jusqu'à 4 heures - Haut-parleur intégré - Contrôle du volume pour le microphone et le haut-parleur - Couleur: Blue,https://www.tunisianet.com.tn/microphone/62830-microphone-de-karaoke-sans-fil-forever-ams-200-bleu.html,Microphone de karaoké sans fil Forever AMS-200 / Bleu,https://www.tunisianet.com.tn/293883-home/microphone-de-karaoke-sans-fil-forever-ams-200-bleu.jpg,-1.0,0,En stock,Forever,"['Accueil', 'TV-Son-Photos', 'SON', 'Microphone']",no offer,0
135.0,Batteurà main KENWOOD - Puissance300 W - 5 vitesses - Fonction turbo -Batteurs en acier inoxydable non dégradables - Une résistance accrues - Une poignée confortable - Un corps léger - Système de verrouillage - Compact et léger - Paire de fouets - Couleur Blanc - Garantie 1 an,https://www.tunisianet.com.tn/batteur-electrique-tunisie/48056-batteur-avec-bol-kenwood-hmp20-300w-blanc.html,Batteur à main KENWOOD HMP20 / 300W / Blanc,https://www.tunisianet.com.tn/194584-home/batteur-avec-bol-kenwood-hmp20-300w-blanc.jpg,-1.0,0,En stock,KENWOOD,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Batteurs']",no offer,12
99.0,Puissance: 600W - Nombre de vitesses: 2 vitesses - Capacité du bol: 0.5L - Performances optimales pour un mélange sans effort - Poignée texturée - Confortable et facile à saisir lors de la manipulation - Fonctionnement plus pratique - Matériel: Métal - Poids : 1.1kg - Couleur: Blanc - Garantie: 1an,https://www.tunisianet.com.tn/mixeur-plongeant-tunisie/73051-mixeur-plongeant-kenwood-hbm02001wh-600w-blanc.html,MIXEUR PLONGEANT KENWOOD HBM02.001WH / 600W / BLANC,https://www.tunisianet.com.tn/356580-home/mixeur-plongeant-kenwood-hbm02001wh-600w-blanc.jpg,-1.0,0,En stock,KENWOOD,"['Accueil', 'Electroménager', 'Petit Electro Cuisine', 'Mixeurs / Blenders']",no offer,12
235.0,Hotte Pyramide BIOLUX - Largeur : 60 cm - Nombre de vitesse : 3 vitesses - Filtre en aluminium - Éclairage LED - Dimensions : 58.6 x 23.7 x 47.2 cm - Couleur : Inox - Garantie : 1 an,https://www.tunisianet.com.tn/hotte-aspirante-tunisie/75951-hotte-pyramide-biolux-m-ha60px-60cm-inox.html,HOTTE PYRAMIDE BIOLUX M-HA60PX / 60CM / INOX,https://www.tunisianet.com.tn/372604-home/hotte-pyramide-biolux-m-ha60px-60cm-inox.jpg,-1.0,0,En stock,BioLux,"['Accueil', 'Electroménager', 'Gros Electro Cuisine', 'Hottes']",no offer,12
45.0,"Support mural TV fixe à profil bas de 32"" à 70"" Manhattan - Conçu pour la plupart des écrans plats et incurvés de 32"" à 70"" - Dimensions: 418 x 440 x 20 mm - Poids: 800 g - Matériau: acier - Normes VESA: ( 75x75, 100x100, 100x150, 100x200, 150x100, 150x150, 200x100, 200x200, 200x300, 200x400, 300x200, 300x300, 300x400, x200, 400x300, 400x400 mm ) - Couleur Noir",https://www.tunisianet.com.tn/accessoires-pour-televiseurs/75704-support-mural-tv-fixe-a-profil-bas-de-32-a-70-manhattan-45-kg-noir.html,"Support mural TV fixe à profil bas de 32"" à 70"" Manhattan / 45 kg / Noir",https://www.tunisianet.com.tn/371052-home/support-mural-tv-fixe-a-profil-bas-de-32-a-70-manhattan-45-kg-noir.jpg,-1.0,0,En stock,Manhattan,"['Accueil', 'TV-Son-Photos', 'Téléviseurs', 'Accessoires pour téléviseurs']",no offer,0
